9	Castle / Knights Kingdom II	4942-1	Plastic Figure - Shadow Knight (Nestle Promotional)
9	Castle / Knights Kingdom II	4943-1	Plastic Figure - Vladek (Nestle Promotional)
516	4 Juniors / Jack Stone / Airport	1435-1	Super Glider (Kabaya Promotional)
9	Castle / Knights Kingdom II	5994-1	Catapult
34	Space / UFO	4305-1	Xcyber
486	Designer Sets / Creature	7268-1	Crab
486	Designer Sets / Creature	7269-1	Scorpion
486	Designer Sets / Creature	7270-1	Bird
394	Minitalia	22-1	Car
65	Star Wars / Mini / Star Wars Episode 4/5/6	6965-2	TIE Interceptor - Mini (Polybag)
166	Educational & Dacta / Space	9320-1	Voyage into Space
423	Classic / Supplemental	433-1	6 Street Lamps with Curved Top (The Building Toy)
171	Creator / Supplemental	4423-1	Creator Handy Box
293	Baby	5462-1	Bathtime Boat
293	Baby	5465-1	Bendy Caterpillar
293	Baby	5460-1	Happy Flower Rattle & Teether
166	Educational & Dacta / Universal Building Set	9452-1	Giant Lego Topic Set
166	Educational & Dacta / Technic / Supplemental	9475-1	Ideas for Action Junior Project Works
422	Universal Building Set / Basic Set	120438-1	Basic Building Set
166	Educational & Dacta / Technic / Supplemental	9603-1	TECHNIC I Activity Centre (Cards)
48	Belville / Golden Land	5858-2	The Golden Palace, Purple/Silver Box
48	Belville / Fairy-Tale	5862-2	Flower Fairy Party, Purple/Silver Box
9	Castle / Knights Kingdom II	5998-1	Vladek
293	Baby	5464-1	Play Plane
486	Designer Sets / Creature	4884-1	Wild Hunters
486	Designer Sets / Harbor	4888-1	Ocean Odyssey
67	Town / World City / Airport	4032-9	Passenger Plane - Snowflake Version
124	Train / 9V	10170-1	TTX Intermodal Double-Stack Car
422	Universal Building Set / Basic	1705-1	Large Dinosaur Bucket
67	Town / City / Construction	7344-1	Dump Truck
171	Creator / Basic Set	5370-1	Large Make and Create Bucket with Special LEGO Bonus Bricks
67	Town / City / Supplemental	7280-1	Straight & Crossroad Plates
67	Town / City / Supplemental	7281-1	T-Junction & Curved Road Plates
166	Educational & Dacta / Service Packs / Technic	970110-1	Pneumatic T-Pieces (Pack of 25)
166	Educational & Dacta / Service Packs / Technic	970028-1	Shock Absorber (Pack of 10)
59	Mindstorms / NXT	9833-2	AC Adapter, 120V - 10V  Transformer
166	Educational & Dacta / Service Packs / Technic	970658-1	Air Storage Tanks
166	Educational & Dacta / Service Packs / Technic	970619-1	Catches {Technic Pole Reverser Handles}
166	Educational & Dacta / Service Packs	970005-1	9-Volt 1 x 2 Lamp Brick (Pack of 2)
166	Educational & Dacta / Service Packs / Technic	970041-1	128 MM Connecting Leads (Pack of 3)
166	Educational & Dacta / Service Packs / Technic	970629-1	Catches with Cross Holes (Pack of 50)
166	Educational & Dacta / Service Packs / Technic	970665-1	Universal Joints (Pack of 10)
166	Educational & Dacta / Service Packs / Technic	970641-1	Gear Casings (Pack of 10, contained 20 prior to 2005 Dacta catalog)
166	Educational & Dacta / Technic / Control Lab	9888-1	9-Volt Touch Sensor (2 x 4 type with built-in wire)
166	Educational & Dacta / Service Packs / Technic	970659-1	Pneumatic Parts
166	Educational & Dacta / Service Packs / Technic	970115-1	1280 mm Connecting Leads (Pack of 3)
166	Educational & Dacta / Service Packs	991118-1	3M Connecting Lead (Set of 2)
166	Educational & Dacta / Service Packs / Technic	970117-1	Pneumatic Hand Pump (Pack of 2)
166	Educational & Dacta / Service Packs / Technic	970118-1	Pneumatic Cylinder (Set of 2, small)
166	Educational & Dacta / Service Packs / Technic	970119-1	Pneumatic Tubing Service Pack
166	Educational & Dacta / Supplemental	9926-1	Extra Small Yellow Storage Bin (12in x 7.5in x 2in)
166	Educational & Dacta / Service Packs / Technic	970663-1	Pneumatic Switch (Pack of 5)
166	Educational & Dacta / Service Packs / Technic	970654-1	9-Volt Connecting Leads (One each of 128mm, 256 mm, 1280 mm)
166	Educational & Dacta / Service Packs / Technic	970643-1	Bobbins {Technic Reels}
422	Universal Building Set / Basic	1639-1	Large Bucket
166	Educational & Dacta / Service Packs / Special Element Sets	970669-1	Special Elements for Simple Machines Set
166	Educational & Dacta / Service Packs / Special Element Sets	970670-1	Special Elements for Team Challenge Set
166	Educational & Dacta / Service Packs / Special Element Sets	970672-1	Special Elements for Amusement Park Set
166	Educational & Dacta / Service Packs / Special Element Sets	970673-1	Special Elements for ROBO Technology Set
166	Educational & Dacta / Service Packs / Special Element Sets	970676-1	Bug Project Set
166	Educational & Dacta / Service Packs / Special Element Sets	970677-1	Gadget Project Set
166	Educational & Dacta / Service Packs / Special Element Sets	970678-1	Special Elements for eLAB Renewable Energy Set
166	Educational & Dacta / Service Packs / Special Element Sets	970675-1	House Project Set
166	Educational & Dacta / Service Packs / Special Element Sets	970671-1	Special Elements for Cities and Transportation Set
166	Educational & Dacta / Service Packs / Special Element Sets	970674-1	Car Project Set
166	Educational & Dacta / Service Packs / Special Element Sets	970661-1	Skeleton and Ghost for Amusement Park Set
166	Educational & Dacta / Service Packs / Special Element Sets	970680-1	Special Elements for Early Simple Machines Set
166	Educational & Dacta / Service Packs	1348-1	Base Plates, Grey
166	Educational & Dacta / Service Packs / Duplo	970682-1	Duplo ESM Belts
166	Educational & Dacta / Service Packs	970121-1	Red Bands (Pack of 25)
166	Educational & Dacta / Service Packs	970122-1	Small White Bands (Pack of 24)
166	Educational & Dacta / Service Packs	970004-1	Yellow Band (Pack of 25)
166	Educational & Dacta / Service Packs	9864-1	Building Plates, Green
166	Educational & Dacta / Service Packs	970009-1	1 x 2 Blue Plates (Pack of 100)
166	Educational & Dacta / Service Packs	970600-1	1 x 2 Plate with Slides (Pack of 100)
166	Educational & Dacta / Service Packs	970036-1	2 x 2 Angle Plate (Pack of 25)
166	Educational & Dacta / Service Packs	970639-1	2 x 2 Skid Plates (Pack of 50)
166	Educational & Dacta / Service Packs	970683-1	Black Plates - Large Package
166	Educational & Dacta / Service Packs / Technic	970602-1	Bushings (Pack of 100)
166	Educational & Dacta / Service Packs	970021-1	Red Rover Tires and Hubs (4 tires, 4 hubs)
166	Educational & Dacta / Service Packs	970047-1	Large Tire and Hub (2 tires, 2 hubs)
166	Educational & Dacta / Service Packs	970040-1	Caterpillar Hub and Tread (Set of 2 treads, 4 Hubs)
166	Educational & Dacta / Service Packs / Technic	970640-1	Tacho Wheels (Pack of 20)
166	Educational & Dacta / Service Packs	970684-1	Wheels (Tires, hubs, axle plates and bricks)
166	Educational & Dacta / Service Packs / Technic	970116-1	12 Tooth Double Bevel Gears (Pack of 25)
166	Educational & Dacta / Service Packs	970111-1	Large Lawn Tire & Hub (4 tires, 4 hubs)
166	Educational & Dacta / Service Packs	970112-1	Small Lawn Tire & Hub (4 tires, 4 hubs)
166	Educational & Dacta / Service Packs	970113-1	Tire Pack (Set of 8)
166	Educational & Dacta / Service Packs / Technic	970621-1	12 Tooth Bevel Gears (Pack of 50)
166	Educational & Dacta / Service Packs / Technic	970623-1	20 Tooth Double Bevel Gears (Pack of 25)
166	Educational & Dacta / Service Packs / Technic	970662-1	Steering Wheels (Pack of 25)
166	Educational & Dacta / Service Packs / Technic	970630-1	Pulleys (For micromotor, pack of 10)
166	Educational & Dacta / Service Packs / Technic	970620-1	8 Tooth Gears (Pack of 100) 'Spur' Gears
166	Educational & Dacta / Service Packs / Technic	970622-1	16 Tooth Gears (Pack of 50)
166	Educational & Dacta / Service Packs / Technic	970625-1	24 Tooth Gears (Pack of 50)
166	Educational & Dacta / Service Packs / Technic	970627-1	40 Tooth Gears (Pack of 25)
166	Educational & Dacta / Service Packs / Technic	970646-1	Gear Blocks (Pack of 5)
166	Educational & Dacta / Service Packs / Technic	970618-1	Axle Extenders (Pack of 50)  {Axle Joiners}
166	Educational & Dacta / Service Packs / Technic	970632-1	1 x 2 Beams
166	Educational & Dacta / Service Packs / Technic	970633-1	1 x 4 Beams
166	Educational & Dacta / Service Packs / Technic	970634-1	1 x 6 Beams
166	Educational & Dacta / Service Packs / Technic	970635-1	1 x 8 Beams
166	Educational & Dacta / Service Packs / Technic	970636-1	1 x 10 Beams
166	Educational & Dacta / Service Packs / Technic	970637-1	1 x 12 Beams
166	Educational & Dacta / Service Packs / Technic	970638-1	1 x 16 Beams
166	Educational & Dacta / Service Packs / Technic	970631-1	Bricks with Cross (axle) Holes (Pack of 50)
166	Educational & Dacta / Supplemental	9243-1	Doors, Windows, and Roof Tiles
166	Educational & Dacta / Duplo / Basic Set	9412-1	LEGO DUPLO Medium Bulk Set
167	Duplo / Princess Castle	4820-1	Princess' Palace
167	Duplo / Princess Castle	4821-1	Princess' Horse and Carriage
167	Duplo / Princess Castle	4822-1	Princess' Bedroom
563	Dino Attack	7473-1	Street Sprinter vs. Mutant Lizard
563	Dino Attack	7474-1	Urban Avenger vs. Raptor
563	Dino Attack	7475-1	Fire Hammer vs. Mutant Lizards
563	Dino Attack	7477-1	T-1 Typhoon vs. T-Rex
65	Star Wars / Star Wars Episode 4/5/6	10144-1	Sandcrawler
167	Duplo / Duplo, Train / Thomas & Friends	5554-1	Thomas Load and Carry Train Set
167	Duplo / Duplo, Train / Thomas & Friends	5555-1	Toby at Wellsworth Station
167	Duplo / Duplo, Train / Thomas & Friends	5556-1	Percy at the Water Tower
167	Duplo / Duplo, Train / Thomas & Friends	5552-1	James at Knapford Station
65	Star Wars / Mini	6967-2	ARC-170 Starfighter - Mini - Korean Duracell promo package with 8 AA batteries
293	Baby	5463-1	Play Train
293	Baby	5461-1	Shape Sorter House
167	Duplo / Castle	4784-1	Castle Black Dragon
9	Castle / Knights Kingdom II	8877-1	Vladek's Dark Fortress
67	Town / City / Hospital	7267-1	Paramedic
67	Town / Classic Town / Supplemental	6628-2	Construction Workers
9	Castle / Knights Kingdom II	8874-1	Battle Wagon
9	Castle / Knights Kingdom II	8875-1	King's Siege Tower
167	Duplo / Duplo, Town / Farm	4658-1	Farm Animals
179	Racers / Power Racers	8649-1	Nitro Menace
36	Technic / Model / Construction	8421-1	Mobile Crane
65	Star Wars / Mini	6966-2	Jedi Starfighter - Mini - Korean Duracell promo package with 8 AA batteries
167	Duplo / Basic Set	1622-1	Pre-School Bucket
171	Creator / Supplemental	4421-1	Box of Bricks
67	Town / City / Fire	7266-1	Fireman
63	Service Packs	1210-1	Winch Block and Hook Assembly
166	Educational & Dacta / Service Packs / Special Element Sets	9959-1	Special Elements for Intelligent House Building Set
9	Castle / Knights Kingdom II	8873-1	Fireball Catapult
9	Castle / Knights Kingdom II	8876-1	Scorpion Prison Cave
36	Technic / Model / Construction	8453-2	Front-End Loader, Black Box
36	Technic / Model / Riding Cycle	8420-1	Street Bike
179	Racers / Power Racers	8651-1	Jumping Giant
36	Technic / Model / Construction	8416-1	Forklift
67	Town / World City / Airport	4032-10	Passenger Plane - Austrian Air Version
67	Town / World City / Airport	4032-6	Passenger Plane - Lauda Air Version
422	Universal Building Set / Airport	4294-1	Helicopter ANA Promotional Set
273	Bionicle / Playsets	8757-1	Visorak Battle Ram
273	Bionicle / Playsets	8758-1	Tower of Toa
273	Bionicle / Playsets	8759-1	Battle of Metru Nui
548	Vikings	7018-1	Viking Ship challenges the Midgard Serpent
548	Vikings	7017-1	Viking Catapult versus the Nidhogg Dragon
548	Vikings	7015-1	Viking Warrior challenges the Fenris Wolf
548	Vikings	7016-1	Viking Boat against the Wyvern Dragon
227	Harry Potter / Goblet of Fire	4768-1	The Durmstrang Ship
227	Harry Potter / Goblet of Fire	4767-1	Harry and the Hungarian Horntail
227	Harry Potter / Goblet of Fire	4766-1	Graveyard Duel
227	Harry Potter / Goblet of Fire	4762-1	Rescue from the Merpeople
490	Clikits	4876-1	Fun Friends Hair Bands
490	Clikits	4875-1	Groovy Friends Gems
490	Clikits	4874-1	Best Friend Notes
167	Duplo / Castle	4779-1	Defense Tower
167	Duplo / Duplo, Town / Farm	4665-1	Big Farm
167	Duplo / Duplo, Town / Post Office	4662-1	Post Office
167	Duplo / Duplo, Town / Zoo	4663-1	Zoo
563	Dino Attack	7476-1	Iron Predator vs. T-Rex
171	Creator / Supplemental	4780-1	Box of 500 Bricks
179	Racers / Tiny Turbos	8657-1	ATR 4
179	Racers / Tiny Turbos	8658-1	Big Bling Wheelie
179	Racers / Tiny Turbos	8656-1	F6 Truck
179	Racers / Tiny Turbos	8655-1	RX-Sprinter
490	Clikits	7540-1	Friends 4-Ever Jewels & More
473	Sports / Hockey	3578-1	NHL Championship Challenge
65	Star Wars / Star Wars Episode 3	7255-1	General Grievous Chase
67	Town / Classic Town / Food & Drink	1581-2	Delivery Truck
167	Duplo / Duplo, Town / Airport	7840-1	Airport Action
167	Duplo / Duplo, Town / Airport	7841-1	Helicopter Rescue Unit
167	Duplo / Duplo, Town / Airport	7842-1	Jet Fuel Truck
67	Town / Classic Town / Traffic	1967-2	Town Value Pack
548	Vikings	7019-1	Viking Fortress against the Fafnir Dragon
67	Town / Classic Town	1979-2	Town Value Pack
153	Fabuland	3624-1	Flower Car
153	Fabuland / Fire	3642-1	Fire Engine
63	Service Packs / Town / Classic Town	9-2	Trees & Flowers
166	Educational & Dacta / Town	1066-1	36 Little People + Accessories
166	Educational & Dacta / Town	1062-1	{Town Vehicles}
65	Star Wars / Star Wars Episode 3	7283-1	Ultimate Space Battle
537	Quatro	5361-1	Quatro 50
490	Clikits	7542-1	Flashin' Fashion Frame
490	Clikits	7541-1	Friendship Frames & Notes
273	Bionicle / Playsets	8769-1	Visorak's Gate
179	Racers / Supplemental	4286013-1	Big Wheels Pack, Dirt Crusher (Red)
179	Racers / Supplemental	4286025-1	Big Wheels Pack, Dirt Crusher (Green)
179	Racers / Supplemental	4286024-1	Big Wheels Pack, Dirt Crusher (Blue)
179	Racers / Supplemental	4285970-1	Transformation Kit, Dirt Crusher (Green)
179	Racers / Supplemental	4285969-1	Transformation Kit, Dirt Crusher (Blue)
179	Racers / Supplemental	4285968-1	Transformation Kit, Dirt Crusher (Red)
566	Factory	5524-1	Airport
566	Factory	5525-1	Amusement Park
566	Factory	5526-1	Skyline
273	Bionicle / Rahkshi	8588-3	Kurahk - With mini CD-ROM
273	Bionicle / Rahkshi	8587-3	Panrahk - With mini CD-ROM
273	Bionicle / Rahkshi	8589-3	Lerahk - With mini CD-ROM
273	Bionicle / Rahkshi	8590-3	Guurahk - With mini CD-ROM
273	Bionicle / Rahkshi	8591-3	Vorahk - With mini CD-ROM
273	Bionicle / Rahkshi	8592-3	Turahk - With mini CD-ROM
9	Castle / Knights Kingdom II	5999-1	Jayko
390	Holiday / Advent / City	7324-1	Advent Calendar 2005, City
390	Holiday / Advent Sub-Set / City	7324-2	Advent Calendar 2005, City (Day  1) Fireman
390	Holiday / Advent Sub-Set / City	7324-3	Advent Calendar 2005, City (Day  2) Fire Hydrant, Hose, Airtanks
390	Holiday / Advent Sub-Set / City	7324-4	Advent Calendar 2005, City (Day  3) Rescue Bucket
390	Holiday / Advent Sub-Set / City	7324-5	Advent Calendar 2005, City (Day  4) Policeman
390	Holiday / Advent Sub-Set / City	7324-6	Advent Calendar 2005, City (Day  5) Police Dog & Barricade
390	Holiday / Advent Sub-Set / City	7324-7	Advent Calendar 2005, City (Day  6) Criminal and Buzz Saw
390	Holiday / Advent Sub-Set / City	7324-8	Advent Calendar 2005, City (Day  7) Safe
390	Holiday / Advent Sub-Set / City	7324-9	Advent Calendar 2005, City (Day  8) Welding Tanks & Torch
390	Holiday / Advent Sub-Set / City	7324-10	Advent Calendar 2005, City (Day  9) Construction Worker
390	Holiday / Advent Sub-Set / City	7324-11	Advent Calendar 2005, City (Day 10) Wheelbarrow
390	Holiday / Advent Sub-Set / City	7324-12	Advent Calendar 2005, City (Day 11) Barricade
390	Holiday / Advent Sub-Set / City	7324-13	Advent Calendar 2005, City (Day 12) Train Worker
390	Holiday / Advent Sub-Set / City	7324-14	Advent Calendar 2005, City (Day 13) Crossing Gate
390	Holiday / Advent Sub-Set / City	7324-15	Advent Calendar 2005, City (Day 14) Signal Post
390	Holiday / Advent Sub-Set / City	7324-16	Advent Calendar 2005, City (Day 15) Mechanic
390	Holiday / Advent Sub-Set / City	7324-17	Advent Calendar 2005, City (Day 16) Drill Press
390	Holiday / Advent Sub-Set / City	7324-20	Advent Calendar 2005, City (Day 19) RC Car
390	Holiday / Advent Sub-Set / City	7324-21	Advent Calendar 2005, City (Day 20) Skateboard & Helmet
390	Holiday / Advent Sub-Set / City	7324-22	Advent Calendar 2005, City (Day 21) Pizza Chef
390	Holiday / Advent Sub-Set / City	7324-18	Advent Calendar 2005, City (Day 17) Oil Barrel & Hand Truck
390	Holiday / Advent Sub-Set / City	7324-19	Advent Calendar 2005, City (Day 18) Man with Radio
390	Holiday / Advent Sub-Set / City	7324-23	Advent Calendar 2005, City (Day 22) Food Counter
390	Holiday / Advent Sub-Set / City	7324-24	Advent Calendar 2005, City (Day 23) Pizza Oven
390	Holiday / Advent Sub-Set / City	7324-25	Advent Calendar 2005, City (Day 24) Santa & Sled
65	Star Wars / Star Wars Episode 3	6205-1	V-wing Fighter
65	Star Wars / Star Wars Episode 4/5/6	6206-1	TIE Interceptor
65	Star Wars / Star Wars Episode 4/5/6	6207-1	A-wing Fighter
65	Star Wars / Star Wars Episode 4/5/6	6208-1	B-wing Fighter
65	Star Wars / Star Wars Episode 4/5/6	6209-1	Slave I (2nd edition)
9	Castle / Knights Kingdom II	8801-1	Knights' Attack Barge
9	Castle / Knights Kingdom II	8802-1	Dark Fortress Landing
171	Creator / Basic Set	4919-1	Creator 1500 Piece Tub with Clip-On Lid
469	Spider-Man / Spider-Man 2	65572-1	Spider-Man Co-Pack
171	Creator / Basic Set	4496-2	50th Anniversary Tub - Limited Edition
273	Bionicle / Titans	10203-1	Voporak
179	Racers / Supplemental	4286784-1	Dirt Crusher Gearbox with Light
179	Racers / Supplemental	4287082-1	Antenna Pack for Dirt Crusher
490	Clikits	4277206-1	Letters and Keyring
422	Universal Building Set / Airport	611-2	Air Canada Jet Plane
67	Town / Classic Town / Airport	10159-2	City Airport -- Full Size Image Box
166	Educational & Dacta / Mindstorms / RCX	9786-1	ROBO Technology Set (USB)
167	Duplo / Basic Set	1685-1	Pre-School Building Set
171	Creator / Basic Set	4105-2	50th Anniversary Bucket - Limited Edition
167	Duplo / Basic Set	5352-2	50th Anniversary Tub
167	Duplo / Basic Set	4085-2	50th Anniversary Bucket
167	Duplo / Duplo, Train / Thomas & Friends	65766-1	Thomas Bridge & Tunnel Set
567	Dino 2010	7294-1	Dino Quad
167	Duplo / Duplo, Town / Airport	7843-1	Plane
567	Dino 2010	7295-1	Dino Buggy Chaser
567	Dino 2010	7296-1	Dino 4WD Trapper
567	Dino 2010	7297-1	Dino Track Transport
567	Dino 2010	7298-1	Dino Air Tracker
167	Duplo / Duplo, Train	3770-1	My First Train
167	Duplo / Duplo, Train	3771-1	Train Starter Set
167	Duplo / Duplo, Train	3772-1	Deluxe Train Set
167	Duplo / Duplo, Train	3773-1	Level Crossing
167	Duplo / Duplo, Train	3774-1	Bridge
167	Duplo / Duplo, Train	3775-1	Points
167	Duplo / Duplo, Train	3778-1	Station
167	Duplo / Castle	4785-1	Black Castle
171	Creator / Basic Model / Airport	4906-1	Helicopter
63	Service Packs	1234-3	Replacement Gearbox for Electric, Motor 4.5V/12V Type II 12 x 4 x 3 1/3
166	Educational & Dacta / Duplo / Learning	9533-1	DACTA Numbers Set
167	Duplo / Basic Set	2397-1	Circus Bucket
